qpid	goid	ontology	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
gene-OO714_RS04635	0042803	MF	protein_homodimerization_activity	0.830361708918	0.437012316598	5	1
gene-OO714_RS04635	0008653	BP	lipopolysaccharide_metabolic_process	3.78079549653	0.587030768223	7	5
gene-OO714_RS04635	1901137	BP	carbohydrate_derivative_biosynthetic_process	3.69132781644	0.58367027083	8	10
gene-OO714_RS04635	0008610	BP	lipid_biosynthetic_process	2.26037980175	0.523001804334	12	5
gene-OO714_RS04635	0045230	BP	capsule_organization	1.2347568252	0.466045677153	20	1
gene-OO714_RS04635	0046402	BP	O_antigen_metabolic_process	1.13372626312	0.45930399786	21	1
gene-OO714_RS04635	0046374	BP	teichoic_acid_metabolic_process	0.966737966886	0.447464754843	24	1
gene-OO714_RS04635	0046379	BP	extracellular_polysaccharide_metabolic_process	0.945599054374	0.445895264394	27	1
gene-OO714_RS04635	0009273	BP	peptidoglycan-based_cell_wall_biogenesis	0.549623044464	0.41234629409	34	1
gene-OO714_RS04635	0044038	BP	cell_wall_macromolecule_biosynthetic_process	0.547977281757	0.412185008026	35	1
gene-OO714_RS04635	0071555	BP	cell_wall_organization	0.545234693996	0.411915693175	36	1
gene-OO714_RS04635	0016053	BP	organic_acid_biosynthetic_process	0.358565550936	0.391646258419	40	1
gene-OO714_RS17325	0045263	CC	proton-transporting_ATP_synthase_complex,_coupling_factor_F(o)	8.43209466798	0.726332765767	1	100
gene-OO714_RS17325	0046933	MF	proton-transporting_ATP_synthase_activity,_rotational_mechanism	8.14821866639	0.719174631398	1	100
gene-OO714_RS17325	0015986	BP	proton_motive_force-driven_ATP_synthesis	7.47011202721	0.70155346247	1	100
gene-OO714_RS17325	0005886	CC	plasma_membrane	2.68409244767	0.54258406512	9	100
gene-OO714_RS17325	0046961	MF	proton-transporting_ATPase_activity,_rotational_mechanism	0.0819603946213	0.346268909996	16	1
gene-OO714_RS17325	1902600	BP	proton_transmembrane_transport	5.04773515653	0.630923239844	22	100
gene-OO714_RS05525	0004324	MF	ferredoxin-NADP+_reductase_activity	12.1409367139	0.810632657947	1	2
gene-OO714_RS05525	0005737	CC	cytoplasm	0.854676549579	0.438935538818	1	1
gene-OO714_RS05525	0000166	MF	nucleotide_binding	2.44578981384	0.531778586566	6	2
gene-OO714_RS01015	0015185	MF	gamma-aminobutyric_acid_transmembrane_transporter_activity	14.5098758272	0.847899595747	1	3
gene-OO714_RS01015	0015812	BP	gamma-aminobutyric_acid_transport	14.0601517719	0.845168125113	1	3
gene-OO714_RS01015	0005886	CC	plasma_membrane	1.78892464249	0.498905998348	1	2
gene-OO714_RS01015	0009450	BP	gamma-aminobutyric_acid_catabolic_process	8.30707167511	0.723195309901	2	2
gene-OO714_RS01015	0090549	BP	response_to_carbon_starvation	7.54089442026	0.703429204722	4	1
gene-OO714_RS01015	0019483	BP	beta-alanine_biosynthetic_process	5.1814869841	0.635217015213	9	1
gene-OO714_RS01015	0015291	MF	secondary_active_transmembrane_transporter_activity	2.29958314481	0.524886746707	9	1
gene-OO714_RS01015	0006995	BP	cellular_response_to_nitrogen_starvation	5.16915039177	0.634823317074	10	1
gene-OO714_RS01015	0055085	BP	transmembrane_transport	2.76850881379	0.546295906549	32	3
gene-OO714_RS01015	0006974	BP	DNA_damage_response	1.79434858596	0.499200187691	41	1
gene-OO714_RS12365	0030288	CC	outer_membrane-bounded_periplasmic_space	8.14052847835	0.718978997211	1	1
gene-OO714_RS12365	0005886	CC	plasma_membrane	2.67507682595	0.542184213632	5	1
gene-OO714_RS17845	0003755	MF	peptidyl-prolyl_cis-trans_isomerase_activity	8.31283307836	0.723340409307	1	13
gene-OO714_RS17845	0006457	BP	protein_folding	6.67004229365	0.679699691305	1	13
gene-OO714_RS17845	0030313	CC	cell_envelope	2.88429003434	0.551296030312	1	6
gene-OO714_RS17845	0030312	CC	external_encapsulating_structure	2.5538129195	0.536739091393	3	5
gene-OO714_RS17845	0019867	CC	outer_membrane	2.30152657149	0.524979769311	4	5
gene-OO714_RS17845	0042597	CC	periplasmic_space	2.28394575188	0.524136823812	5	5
gene-OO714_RS17845	0005528	MF	FK506_binding	1.38923946393	0.475841436209	5	1
gene-OO714_RS17845	0005515	MF	protein_binding	0.704930677551	0.426610137692	7	2
gene-OO714_RS17845	0005829	CC	cytosol	0.472538205149	0.404512533685	9	1
gene-OO714_RS17845	0005886	CC	plasma_membrane	0.226188559306	0.373756081871	11	1
gene-OO714_RS17845	0044183	MF	protein_folding_chaperone	0.558485789496	0.413210728683	12	1
gene-OO714_RS00045	0046677	BP	response_to_antibiotic	8.47951635636	0.727516724506	1	1
gene-OO714_RS17795	0008374	MF	O-acyltransferase_activity	9.00559637374	0.740435411197	1	1
gene-OO714_RS17795	0005829	CC	cytosol	6.67825242567	0.67993041324	1	1
gene-OO714_RS17795	0016407	MF	acetyltransferase_activity	8.03061828231	0.716172777314	2	1
gene-OO714_RS04495	0033856	MF	pyridoxine_5'-phosphate_synthase_activity	12.4953950859	0.81796495537	1	100
gene-OO714_RS04495	0008615	BP	pyridoxine_biosynthetic_process	10.0509104653	0.765030041793	1	100
gene-OO714_RS04495	0005737	CC	cytoplasm	2.01986616631	0.511061137763	1	100
gene-OO714_RS04495	0042802	MF	identical_protein_binding	0.0931948961814	0.349026422414	5	1
gene-OO714_RS13345	0003700	MF	DNA-binding_transcription_factor_activity	4.76425779586	0.621630651216	1	1
gene-OO714_RS13345	0006355	BP	regulation_of_DNA-templated_transcription	3.50022040956	0.576352879432	1	1
gene-OO714_RS13345	0003677	MF	DNA_binding	3.25323055244	0.566593088619	3	1
gene-OO714_RS03810	0003723	MF	RNA_binding	3.57448956858	0.579219774432	1	6
gene-OO714_RS03810	0000028	BP	ribosomal_small_subunit_assembly	2.2765451508	0.523781018064	1	1
gene-OO714_RS03810	0005829	CC	cytosol	1.08902820688	0.456225658708	1	1
gene-OO714_RS03810	1990275	MF	preribosome_binding	2.89461155387	0.551736861976	2	1
gene-OO714_RS03810	0000967	BP	rRNA_5'-end_processing	1.83818372565	0.501561629108	2	1
gene-OO714_RS03810	0000027	BP	ribosomal_large_subunit_assembly	1.60502516527	0.488653281461	5	1
gene-OO714_RS03810	0005515	MF	protein_binding	0.827446522561	0.436779855137	9	1
gene-OO714_RS15560	0045454	BP	cell_redox_homeostasis	10.1639643217	0.767611726308	1	16
gene-OO714_RS15560	0015038	MF	glutathione_disulfide_oxidoreductase_activity	5.34222565892	0.640304465489	1	8
gene-OO714_RS15560	0005737	CC	cytoplasm	1.66448830601	0.492029852226	1	14
gene-OO714_RS15560	0034599	BP	cellular_response_to_oxidative_stress	4.12279638046	0.599523813491	4	8
gene-OO714_RS15560	0015035	MF	protein-disulfide_reductase_activity	2.15373344727	0.517789766104	4	5
gene-OO714_RS15560	0009055	MF	electron_transfer_activity	1.07194482248	0.455032483416	6	5
gene-OO714_RS15560	0043295	MF	glutathione_binding	1.00770493243	0.450458304733	7	1
gene-OO714_RS15560	0009263	BP	deoxyribonucleotide_biosynthetic_process	2.45458208631	0.532186378293	8	5
gene-OO714_RS15560	0016671	MF	oxidoreductase_activity,_acting_on_a_sulfur_group_of_donors,_disulfide_as_acceptor	0.39546097385	0.396010018783	10	1
gene-OO714_RS15560	0005515	MF	protein_binding	0.326703697157	0.387693416096	12	1
gene-OO714_RS15560	0000166	MF	nucleotide_binding	0.0979811157911	0.350150410157	16	1
gene-OO714_RS15560	0019345	BP	cysteine_biosynthetic_process_via_S-sulfo-L-cysteine	1.00566871114	0.450310966838	25	1
gene-OO714_RS15560	0022900	BP	electron_transport_chain	0.97012704732	0.447714780158	26	5
gene-OO714_RS15560	0010134	BP	sulfate_assimilation_via_adenylyl_sulfate_reduction	0.854753719638	0.438941598848	33	1
gene-OO714_RS12075	0005345	MF	purine_nucleobase_transmembrane_transporter_activity	14.6776504364	0.848907737682	1	5
gene-OO714_RS12075	1904823	BP	purine_nucleobase_transmembrane_transport	11.3062225445	0.792931033583	1	5
gene-OO714_RS12075	0005886	CC	plasma_membrane	2.68297332964	0.542534467703	1	5
gene-OO714_RS12075	0015853	BP	adenine_transport	7.64913329028	0.706280606011	5	2
gene-OO714_RS12075	0015295	MF	solute:proton_symporter_activity	2.45525391713	0.532217508216	6	1
gene-OO714_RS12075	1902600	BP	proton_transmembrane_transport	1.06804826451	0.454759002671	12	1
gene-OO714_RS13485	0004034	MF	aldose_1-epimerase_activity	12.7355139447	0.822873088762	1	2
gene-OO714_RS13485	0019318	BP	hexose_metabolic_process	7.14771592491	0.692895286877	1	2
gene-OO714_RS13485	0042597	CC	periplasmic_space	5.11579264181	0.633115074105	1	1
gene-OO714_RS13485	0005737	CC	cytoplasm	0.406996742997	0.397332222323	2	1
gene-OO714_RS13485	0030246	MF	carbohydrate_binding	7.40319189345	0.69977188057	4	2
gene-OO714_RS13485	0046365	BP	monosaccharide_catabolic_process	1.83415947146	0.501346020817	9	1
gene-OO714_RS13530	0033735	MF	aspartate_dehydrogenase_activity	14.4303267874	0.84741955637	1	25
gene-OO714_RS13530	0009435	BP	NAD_biosynthetic_process	8.49764385043	0.727968431618	1	25
gene-OO714_RS13530	0016639	MF	oxidoreductase_activity,_acting_on_the_CH-NH2_group_of_donors,_NAD_or_NADP_as_acceptor	10.0197007037	0.764314785145	2	25
gene-OO714_RS13530	0050661	MF	NADP_binding	7.30181282395	0.69705750514	4	25
gene-OO714_RS13530	0051287	MF	NAD_binding	6.6513279715	0.679173248278	5	25
gene-OO714_RS01445	0008955	MF	peptidoglycan_glycosyltransferase_activity	9.98801319479	0.763587439037	1	4
gene-OO714_RS01445	0046677	BP	response_to_antibiotic	8.50255175248	0.728090645503	1	4
gene-OO714_RS01445	0005886	CC	plasma_membrane	2.68305793319	0.542538217551	1	4
gene-OO714_RS01445	0009002	MF	serine-type_D-Ala-D-Ala_carboxypeptidase_activity	9.82446296069	0.759814870751	2	4
gene-OO714_RS01445	0009252	BP	peptidoglycan_biosynthetic_process	6.76899396358	0.682471055659	2	4
gene-OO714_RS01445	0008360	BP	regulation_of_cell_shape	6.75864198054	0.682182078014	3	4
gene-OO714_RS01445	0008658	MF	penicillin_binding	9.23837817112	0.746031050932	4	4
gene-OO714_RS01445	0071555	BP	cell_wall_organization	6.66759501573	0.679630890192	10	4
gene-OO714_RS01445	0006508	BP	proteolysis	4.35252658872	0.607626545834	21	4
gene-OO714_RS18140	0015036	MF	disulfide_oxidoreductase_activity	9.03253523595	0.741086642418	1	4
gene-OO714_RS18140	0042597	CC	periplasmic_space	6.40549287557	0.672187771926	1	4
gene-OO714_RS00400	0050480	MF	imidazolonepropionase_activity	12.6032782955	0.820175916445	1	100
gene-OO714_RS00400	0019557	BP	histidine_catabolic_process_to_glutamate_and_formate	10.6638938567	0.778859573074	1	100
gene-OO714_RS00400	0005737	CC	cytoplasm	2.01988760805	0.511062233066	1	100
gene-OO714_RS00400	0043606	BP	formamide_metabolic_process	10.5149451403	0.775536499212	2	100
gene-OO714_RS00400	0005506	MF	iron_ion_binding	6.38994132706	0.671741399022	3	100
gene-OO714_RS00400	0008270	MF	zinc_ion_binding	5.10310827714	0.632707676635	5	100
gene-OO714_RS17025	0008519	MF	ammonium_transmembrane_transporter_activity	10.922986668	0.78458515797	1	8
gene-OO714_RS17025	0072488	BP	ammonium_transmembrane_transport	10.5204397612	0.775659501766	1	8
gene-OO714_RS17025	0005886	CC	plasma_membrane	2.68324001441	0.542546287659	1	8
gene-OO714_RS17025	0005794	CC	Golgi_apparatus	0.788236513317	0.433612458435	3	1
gene-OO714_RS17025	0015200	MF	methylammonium_transmembrane_transporter_activity	2.09773502851	0.515001287479	9	1
gene-OO714_RS17025	0072489	BP	methylammonium_transmembrane_transport	2.05701697541	0.51295026092	9	1
gene-OO714_RS17025	0007124	BP	pseudohyphal_growth	1.94484908924	0.507192792816	11	1
gene-OO714_RS17025	0015291	MF	secondary_active_transmembrane_transporter_activity	0.765573951146	0.431745764333	12	1
gene-OO714_RS17025	1900430	BP	positive_regulation_of_filamentous_growth_of_a_population_of_unicellular_organisms	1.84531178772	0.501942952302	13	1
gene-OO714_RS17025	0141067	BP	intracellular_nitrogen_homeostasis	1.45748047269	0.479994378418	20	1
gene-OO714_RS17025	0031667	BP	response_to_nutrient_levels	0.985819246713	0.448866801349	28	1
gene-OO714_RS06355	0010287	CC	plastoglobule	16.5077912168	0.859551325564	1	1
gene-OO714_RS06355	0016301	MF	kinase_activity	4.28975599498	0.605434263483	1	1
gene-OO714_RS06355	0016310	BP	phosphorylation	4.13074321026	0.599807818147	1	1
gene-OO714_RS06355	0005524	MF	ATP_binding	2.97084990484	0.554968950087	3	1
gene-OO714_RS06355	0005886	CC	plasma_membrane	2.67761810699	0.542296989994	8	1
gene-OO714_RS05095	0008668	MF	(2,3-dihydroxybenzoyl)adenylate_synthase_activity	7.62957826798	0.705766956763	1	3
gene-OO714_RS05095	0017000	BP	antibiotic_biosynthetic_process	7.23242092159	0.695188693289	1	5
gene-OO714_RS05095	0005829	CC	cytosol	1.20074573188	0.463808045978	1	1
gene-OO714_RS05095	0047527	MF	2,3-dihydroxybenzoate-serine_ligase_activity	6.18485416293	0.665803209223	2	2
gene-OO714_RS05095	0005886	CC	plasma_membrane	0.384678859386	0.394756647615	2	1
gene-OO714_RS05095	0019290	BP	siderophore_biosynthetic_process	5.58348601128	0.647798905442	3	3
gene-OO714_RS05095	0009238	BP	enterobactin_metabolic_process	4.78277594869	0.622245991373	7	2
gene-OO714_RS05095	0016746	MF	acyltransferase_activity	2.41992427172	0.530574655988	7	3
gene-OO714_RS05095	0005524	MF	ATP_binding	1.75105900494	0.496839655052	10	4
gene-OO714_RS05095	0030639	BP	polyketide_biosynthetic_process	4.42504605606	0.610139720734	12	2
gene-OO714_RS05095	1901336	BP	lactone_biosynthetic_process	4.2617116328	0.604449623557	13	2
gene-OO714_RS05095	0009713	BP	catechol-containing_compound_biosynthetic_process	4.22874313708	0.603287944681	15	2
gene-OO714_RS05095	0019537	BP	vibriobactin_biosynthetic_process	3.4595757464	0.574771053326	21	1
gene-OO714_RS05095	0016878	MF	acid-thiol_ligase_activity	1.03128052395	0.452153479232	23	1
gene-OO714_RS05095	0005515	MF	protein_binding	0.912329794625	0.443389168839	26	1
gene-OO714_RS05095	0019439	BP	aromatic_compound_catabolic_process	0.766254468963	0.431802217209	42	1
gene-OO714_RS00040	0046677	BP	response_to_antibiotic	8.47514472249	0.727407718394	1	1
gene-OO714_RS14835	0071292	BP	cellular_response_to_silver_ion	24.0055574336	0.897958186973	1	1
gene-OO714_RS14835	0047614	MF	aconitate_delta-isomerase_activity	20.6780978006	0.881787353264	1	1
gene-OO714_RS14835	0071289	BP	cellular_response_to_nickel_ion	24.0055574336	0.897958186973	2	1
gene-OO714_RS14835	0046680	BP	response_to_DDT	21.2138162764	0.884474384381	3	1
gene-OO714_RS14835	0071287	BP	cellular_response_to_manganese_ion	19.3685265978	0.875068478751	5	1
gene-OO714_RS14835	0071286	BP	cellular_response_to_magnesium_ion	18.7312749098	0.87171684063	6	1
gene-OO714_RS14835	0071281	BP	cellular_response_to_iron_ion	17.7459456988	0.866420176863	9	1
gene-OO714_RS14835	0071277	BP	cellular_response_to_calcium_ion	14.3154792606	0.846724167776	12	1
gene-OO714_RS14835	0046689	BP	response_to_mercury_ion	12.0924625832	0.809621649704	17	1
gene-OO714_RS14835	0072350	BP	tricarboxylic_acid_metabolic_process	10.7453763924	0.780667646271	19	1
gene-OO714_RS09830	0016705	MF	oxidoreductase_activity,_acting_on_paired_donors,_with_incorporation_or_reduction_of_molecular_oxygen	6.80807639662	0.683560062547	1	1
gene-OO714_RS09830	0005576	CC	extracellular_region	5.76182567988	0.653235222441	1	1
gene-OO714_RS09830	0004497	MF	monooxygenase_activity	6.64154713898	0.678897813988	2	1
gene-OO714_RS09830	0000166	MF	nucleotide_binding	2.44422602043	0.531705980004	4	1
gene-OO714_RS01130	0003955	MF	NAD(P)H_dehydrogenase_(quinone)_activity	7.21327494085	0.694671491405	1	5
gene-OO714_RS01130	1901381	BP	positive_regulation_of_potassium_ion_transmembrane_transport	4.6954848568	0.619334859886	1	2
gene-OO714_RS01130	0005886	CC	plasma_membrane	0.840763739402	0.437838482598	1	2
gene-OO714_RS01130	0010181	MF	FMN_binding	6.56200799157	0.676650368956	4	4
gene-OO714_RS01130	0009055	MF	electron_transfer_activity	3.43585621628	0.573843630878	6	3
gene-OO714_RS01130	0003954	MF	NADH_dehydrogenase_activity	2.25645988756	0.522812434464	11	2
gene-OO714_RS01130	0022900	BP	electron_transport_chain	3.1095043105	0.560742581924	15	3
gene-OO714_RS01130	0006813	BP	potassium_ion_transport	2.42740507573	0.530923514047	19	2
gene-OO714_RS05745	0106345	MF	glyoxylate_reductase_activity	13.7429866388	0.842978679705	1	58
gene-OO714_RS05745	0005829	CC	cytosol	5.88587057666	0.656967007826	1	52
gene-OO714_RS05745	0009854	BP	oxidative_photosynthetic_carbon_pathway	0.251012040309	0.377446799836	1	1
gene-OO714_RS05745	0016618	MF	hydroxypyruvate_reductase_activity	12.6437498621	0.821002899558	2	52
gene-OO714_RS05745	0005886	CC	plasma_membrane	2.1547941246	0.517842231199	2	47
gene-OO714_RS05745	0019521	BP	D-gluconate_metabolic_process	0.174012157742	0.365269838056	2	1
gene-OO714_RS05745	0008465	MF	glycerate_dehydrogenase_activity	12.6286617791	0.820694749427	3	49
gene-OO714_RS05745	0051287	MF	NAD_binding	6.65180216538	0.679186596722	5	61
gene-OO714_RS05745	0046487	BP	glyoxylate_metabolic_process	0.114312964718	0.353792410897	6	1
gene-OO714_RS05745	0070062	CC	extracellular_exosome	0.154645903349	0.361799962926	7	1
gene-OO714_RS05745	0031907	CC	microbody_lumen	0.151686527057	0.361250978041	11	1
gene-OO714_RS05745	0016114	BP	terpenoid_biosynthetic_process	0.0870163865608	0.347531880166	12	1
gene-OO714_RS05745	0005777	CC	peroxisome	0.104093200355	0.351546569851	13	1
gene-OO714_RS05745	0043648	BP	dicarboxylic_acid_metabolic_process	0.0712092268173	0.343446702793	17	1
gene-OO714_RS05745	0047995	MF	hydroxyphenylpyruvate_reductase_activity	0.433084022748	0.400254841714	19	2
gene-OO714_RS05745	0008873	MF	gluconate_2-dehydrogenase_activity	0.289776611344	0.382862471097	20	1
gene-OO714_RS05745	1901149	MF	salicylic_acid_binding	0.251927785436	0.377579376901	21	1
gene-OO714_RS05745	0102742	MF	R(+)-3,4-dihydroxyphenyllactate:NADP+_oxidoreductase_activity	0.242822707218	0.376250267988	22	1
gene-OO714_RS05745	0005739	CC	mitochondrion	0.0531354661411	0.338170242874	23	1
gene-OO714_RS05745	1902494	CC	catalytic_complex	0.0496511991418	0.337054261196	24	1
gene-OO714_RS05745	0070402	MF	NADPH_binding	0.128116937089	0.356672055081	26	1
gene-OO714_RS05745	0042803	MF	protein_homodimerization_activity	0.107993812212	0.352416222216	27	1
gene-OO714_RS13330	0005506	MF	iron_ion_binding	6.38441666425	0.671582695025	1	13
gene-OO714_RS13330	0043448	BP	alkane_catabolic_process	5.11660756521	0.633141230606	1	3
gene-OO714_RS13330	0005737	CC	cytoplasm	0.725764621799	0.428398522837	1	4
gene-OO714_RS13330	0009055	MF	electron_transfer_activity	4.05959241112	0.597255207076	3	10
gene-OO714_RS13330	0022900	BP	electron_transport_chain	3.67399544877	0.583014557661	3	10
gene-OO714_RS13330	0072592	BP	oxygen_metabolic_process	1.49144729776	0.482025246473	8	1
gene-OO714_RS13330	0005515	MF	protein_binding	0.480563071486	0.405356497349	10	1
gene-OO714_RS13330	0009636	BP	response_to_toxic_substance	0.512069542104	0.408603718119	12	1
gene-OO714_RS16100	0000105	BP	histidine_biosynthetic_process	7.92220853421	0.713385991215	1	2
gene-OO714_RS16100	0046872	MF	metal_ion_binding	2.48619149432	0.533646445097	1	2
gene-OO714_RS16100	0016787	MF	hydrolase_activity	2.25203683675	0.522598560598	3	2
gene-OO714_RS14075	1901891	BP	regulation_of_cell_septum_assembly	11.7362290235	0.802128774753	1	11
gene-OO714_RS14075	0051302	BP	regulation_of_cell_division	11.0586816929	0.787556737013	3	11
gene-OO714_RS14075	0000917	BP	division_septum_assembly	9.4562003052	0.751203582609	5	11
gene-OO714_RS14075	0000902	BP	cell_morphogenesis	9.14614103395	0.743822371628	7	11
gene-OO714_RS13425	0018158	BP	protein_oxidation	20.7901760001	0.882352362905	1	1
gene-OO714_RS13425	0120147	MF	formylglycine-generating_oxidase_activity	20.3021043308	0.879880619227	1	1
gene-OO714_RS13425	1903136	MF	cuprous_ion_binding	18.5251972446	0.870620806654	2	1
gene-OO714_RS13425	0043687	BP	post-translational_protein_modification	7.82951090821	0.710987941808	2	1
gene-OO714_RS14985	0002949	BP	tRNA_threonylcarbamoyladenosine_modification	9.56519442416	0.753769456379	1	3
gene-OO714_RS14985	0000408	CC	EKC/KEOPS_complex	4.49994636326	0.612713878217	1	1
gene-OO714_RS14985	0042802	MF	identical_protein_binding	2.90791978161	0.552304097447	1	1
gene-OO714_RS14985	0005829	CC	cytosol	4.39917420871	0.609245506959	2	2
gene-OO714_RS14985	0008237	MF	metallopeptidase_activity	2.04097544622	0.512136657734	2	1
gene-OO714_RS14985	1990145	BP	maintenance_of_translational_fidelity	6.22563956023	0.666991882153	4	1
