qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
Tcas004913	MF	0046872	metal ion binding	2.47638428049	0.533194439409	1	84
Tcas004913	BP	0006508	proteolysis	1.98881635341	0.509468881258	1	36
Tcas004913	CC	0016020	membrane	0.00635626046274	0.316276238318	1	1
Tcas004913	BP	0009987	cellular process	0.188804409906	0.367791765915	6	36
Tcas004913	MF	0042302	structural constituent of cuticle	0.171458614227	0.364823779173	6	1
Tcas005301	BP	0010257	NADH dehydrogenase complex assembly	11.3342976053	0.793536833497	1	1
Tcas005301	MF	0051082	unfolded protein binding	7.72334443977	0.708223951901	1	1
Tcas004909	MF	0008239	dipeptidyl-peptidase activity	10.8301761429	0.78254206264	1	92
Tcas004909	BP	0006508	proteolysis	4.32383156467	0.606626338419	1	92
Tcas004909	CC	0005886	plasma membrane	2.54970249739	0.536552279999	1	92
Tcas004909	MF	0008236	serine-type peptidase activity	6.38235742337	0.671523522762	3	92
Tcas004909	CC	0012505	endomembrane system	2.04162846075	0.512169839985	3	39
Tcas004909	MF	0004177	aminopeptidase activity	3.79660536148	0.587620452955	6	44
Tcas004909	BP	0009987	cellular process	0.410474534615	0.397727152124	6	92
Tcas004497	CC	0010494	cytoplasmic stress granule	11.6310530244	0.799894866851	1	64
Tcas004497	BP	0045727	positive regulation of translation	10.1367331769	0.766991197232	1	64
Tcas004497	MF	0003729	mRNA binding	4.50599009848	0.612920650648	1	64
Tcas004497	CC	1990904	ribonucleoprotein complex	4.47684740221	0.611922318289	5	64
Tcas004497	CC	0005829	cytosol	3.61585207945	0.580803520487	6	64
Tcas004497	MF	0008266	poly(U) RNA binding	0.863616801538	0.439635790551	6	5
Tcas004497	CC	0005634	nucleus	3.47381628696	0.575326324903	7	64
Tcas004497	MF	0000049	tRNA binding	0.452808879162	0.402406641083	10	5
Tcas004497	MF	0020037	heme binding	0.0695208980003	0.342984616667	11	1
Tcas004497	BP	0008033	tRNA processing	5.82993572009	0.655289172657	12	64
Tcas004497	BP	0071045	nuclear histone mRNA catabolic process	1.37009049502	0.474657855688	35	5
Tcas004497	BP	1903608	protein localization to cytoplasmic stress granule	1.17838054969	0.462319301687	36	5
Tcas004497	BP	0075522	IRES-dependent viral translational initiation	1.14722436454	0.460221629257	37	5
Tcas004497	BP	0006409	tRNA export from nucleus	0.895591779482	0.442111052359	40	5
Tcas004497	BP	0000966	RNA 5'-end processing	0.57342023769	0.414651997745	51	5
Tcas004497	BP	0031123	RNA 3'-end processing	0.572773982976	0.414590021358	52	5
Tcas005002	MF	0005509	calcium ion binding	6.92290782669	0.686741807433	1	91
Tcas005002	CC	0005737	cytoplasm	1.53836907683	0.484793022579	1	91
Tcas004167	BP	0040038	polar body extrusion after meiotic divisions	15.8650971439	0.855884187471	1	20
Tcas004167	MF	0008017	microtubule binding	8.5700073525	0.729766827467	1	20
Tcas004167	CC	0005938	cell cortex	8.50021374458	0.728032430113	1	20
Tcas004167	CC	0030659	cytoplasmic vesicle membrane	7.37003098155	0.698886070258	2	20
Tcas004167	BP	0036089	cleavage furrow formation	14.4326139782	0.847433376891	3	20
Tcas004167	MF	0003779	actin binding	7.94707565544	0.714026903497	3	20
Tcas004167	BP	0051295	establishment of meiotic spindle localization	14.2409457799	0.846271382652	4	20
Tcas004167	BP	0051639	actin filament network formation	14.1902660723	0.845962830285	5	20
Tcas004167	CC	0005856	cytoskeleton	5.63043159757	0.649238262881	7	19
Tcas004167	BP	0030041	actin filament polymerization	11.9894944731	0.807467333423	9	20
Tcas004167	CC	0005886	plasma membrane	2.47175432238	0.532980737796	11	19
Tcas004167	BP	0045010	actin nucleation	11.3393385343	0.793645526508	13	20
Tcas004167	BP	0048193	Golgi vesicle transport	8.16188245052	0.719522003008	31	20
Tcas004167	BP	0046907	intracellular transport	6.04238588558	0.66161996767	43	20
Tcas004167	BP	0015031	protein transport	5.28173439075	0.638398992251	47	19
Tcas004933	CC	0071013	catalytic step 2 spliceosome	9.66559653342	0.756120157213	1	3
Tcas004933	MF	0003723	RNA binding	3.38126357729	0.57169684502	1	3
Tcas004933	BP	0006396	RNA processing	2.4919204828	0.533910076602	1	1
Tcas005219	CC	0016020	membrane	0.921466163726	0.444081878264	1	22
Tcas003957	MF	0003743	translation initiation factor activity	8.47058971728	0.727294110031	1	94
Tcas003957	BP	0006413	translational initiation	7.90521716577	0.712947485864	1	94
Tcas003957	CC	0022627	cytosolic small ribosomal subunit	7.86425718893	0.711888468506	1	90
Tcas003957	MF	0043022	ribosome binding	7.69432214173	0.707465069845	2	90
Tcas003957	BP	0006417	regulation of translation	7.47802632347	0.701763632304	2	92
Tcas003957	MF	0000049	tRNA binding	6.75382696841	0.682047590595	7	90
Tcas003957	MF	0003729	mRNA binding	4.33341375314	0.606960707824	9	90
Tcas003957	CC	0005850	eukaryotic translation initiation factor 2 complex	0.110480858703	0.352962535815	15	1
Tcas003957	BP	0007291	sperm individualization	0.773790517232	0.432425707774	21	6
Tcas003957	BP	0032933	SREBP signaling pathway	0.111916148967	0.353275020796	45	1
Tcas003957	BP	0009967	positive regulation of signal transduction	0.0729154464993	0.343908153172	49	1
Tcas003957	BP	0042255	ribosome assembly	0.0647779462609	0.34165559541	53	1
Tcas005124	MF	0018738	S-formylglutathione hydrolase activity	13.1543504343	0.831324815577	1	92
Tcas005124	BP	0046294	formaldehyde catabolic process	10.9952614752	0.786170183389	1	92
Tcas005124	CC	0005829	cytosol	3.61594603253	0.580807107554	1	92
Tcas005124	MF	0052689	carboxylic ester hydrolase activity	6.86380698045	0.685107567119	3	92
Tcas004584	BP	0006465	signal peptide processing	9.47686020986	0.751691076957	1	66
Tcas004584	MF	0004252	serine-type endopeptidase activity	6.98453849581	0.688438588741	1	66
Tcas004584	CC	0016020	membrane	0.921518900286	0.444085866699	1	66
Tcas004584	MF	0003676	nucleic acid binding	0.026743774916	0.328445316934	9	1
Tcas004555	CC	0035101	FACT complex	13.7838233945	0.843468091494	1	86
Tcas004555	MF	0031491	nucleosome binding	11.2512217101	0.791742048866	1	86
Tcas004555	BP	0006368	transcription elongation by RNA polymerase II	9.88036830664	0.761107931815	1	86
Tcas004555	BP	0006260	DNA replication	5.99470791623	0.660209024901	4	86
Tcas004555	BP	0006281	DNA repair	5.22921340009	0.636735713866	6	86
Tcas004708	CC	0031901	early endosome membrane	10.4183428675	0.773368688317	1	6
Tcas004708	MF	1901981	phosphatidylinositol phosphate binding	10.1782452946	0.767936821372	1	6
Tcas004708	BP	0015031	protein transport	5.44631845432	0.643558303462	1	6
Tcas004651	MF	0051724	NAD transmembrane transporter activity	15.2956001876	0.852572127032	1	95
Tcas004651	BP	0035352	NAD transmembrane transport	14.9476651922	0.850518208315	1	95
Tcas004651	CC	0005743	mitochondrial inner membrane	5.29147122984	0.638706436461	1	95
Tcas004651	MF	0030246	carbohydrate binding	0.0689090133275	0.34281576425	9	1
Tcas004108	CC	0005634	nucleus	3.47201174767	0.575256024802	1	3
Tcas004108	CC	0005737	cytoplasm	1.53754353926	0.484744694284	6	3
Tcas003877	BP	0001708	cell fate specification	11.7412104777	0.802234330624	1	89
Tcas003877	MF	0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	7.50715435178	0.702536191773	1	90
Tcas003877	CC	0000785	chromatin	7.48460937291	0.701938365208	1	89
Tcas003877	BP	0007507	heart development	10.3578518464	0.772006114653	2	89
Tcas003877	CC	0005634	nucleus	3.47392207189	0.575330445439	3	90
Tcas003877	MF	0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	6.7384202298	0.681616944753	4	89
Tcas003877	BP	0045893	positive regulation of DNA-templated transcription	7.07703030933	0.690971035793	6	90
Tcas003877	CC	0016020	membrane	0.00739728554341	0.317188285191	12	1
Tcas003877	BP	0006357	regulation of transcription by RNA polymerase II	5.75131172952	0.652917080635	21	90
Tcas003877	BP	0035844	cloaca development	0.15061945509	0.36105171689	39	1
Tcas003877	BP	0060043	regulation of cardiac muscle cell proliferation	0.129467243238	0.356945220527	40	1
Tcas003877	BP	0014855	striated muscle cell proliferation	0.126040307906	0.356249130479	45	1
Tcas003877	BP	0035162	embryonic hemopoiesis	0.114477354442	0.353827697308	52	1
Tcas003877	BP	0001570	vasculogenesis	0.112614516792	0.353426341563	53	1
Tcas003877	BP	0035265	organ growth	0.11118350237	0.353115764249	55	1
Tcas003877	BP	0007368	determination of left/right symmetry	0.105185936481	0.351791817827	60	1
Tcas003877	BP	0060562	epithelial tube morphogenesis	0.0995864763472	0.350521235953	65	1
Tcas003877	BP	0048562	embryonic organ morphogenesis	0.0939237601504	0.349199420133	67	1
Tcas003877	BP	0014706	striated muscle tissue development	0.0932732770104	0.349045058689	68	1
Tcas003877	BP	0001525	angiogenesis	0.0893239934733	0.348096098066	70	1
Tcas003877	BP	0045892	negative regulation of DNA-templated transcription	0.0533000714018	0.338222045543	98	1
Tcas003933	BP	0001708	cell fate specification	11.847082742	0.804472467563	1	85
Tcas003933	CC	0000785	chromatin	7.55209922362	0.70372532503	1	85
Tcas003933	MF	0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	7.50713523198	0.702535685153	1	85
Tcas003933	BP	0007507	heart development	10.4512501575	0.774108271253	2	85
Tcas003933	CC	0005634	nucleus	3.47391322423	0.575330100807	3	85
Tcas003933	MF	0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	6.79918158055	0.683312489533	4	85
Tcas003933	BP	0045893	positive regulation of DNA-templated transcription	7.077012285	0.6909705439	6	85
Tcas003933	BP	0006357	regulation of transcription by RNA polymerase II	5.75129708163	0.652916637201	21	85
Tcas004122	MF	0003810	protein-glutamine gamma-glutamyltransferase activity	13.2908694362	0.83405048121	1	88
Tcas004122	BP	0032259	methylation	0.0537933536585	0.338376808443	1	1
Tcas004122	CC	0005886	plasma membrane	0.0293070490512	0.329557226061	1	1
Tcas004122	BP	0009987	cellular process	0.00435170661581	0.314278476113	3	1
Tcas004122	MF	0046872	metal ion binding	2.42010099341	0.530582903399	5	86
Tcas004122	MF	0008168	methyltransferase activity	0.0563574084355	0.339170066672	12	1
Tcas004893	MF	0003810	protein-glutamine gamma-glutamyltransferase activity	13.2908431818	0.834049958379	1	92
Tcas004893	BP	0006508	proteolysis	0.309316263526	0.385454734577	1	7
Tcas004893	CC	0016020	membrane	0.0233626014088	0.326893572493	1	3
Tcas004893	BP	0031424	keratinization	0.0740790411527	0.34421975946	4	1
Tcas004893	MF	0046872	metal ion binding	2.09589346199	0.514908957219	6	77
Tcas004893	MF	0008233	peptidase activity	0.331045275586	0.388243047508	12	7
Tcas004057	CC	0060170	ciliary membrane	12.2890532618	0.813709431622	1	1
Tcas004057	BP	0032880	regulation of protein localization	9.3912564496	0.749667679025	1	1
Tcas004057	CC	0035869	ciliary transition zone	12.0695328587	0.809142706402	2	1
Tcas004057	BP	0060271	cilium assembly	9.18064486555	0.744649886835	3	1
Tcas004805	CC	0005744	TIM23 mitochondrial import inner membrane translocase complex	11.8681374336	0.804916369423	1	37
Tcas004805	BP	0030150	protein import into mitochondrial matrix	11.1035736036	0.788535805236	1	37
Tcas005276	BP	0045332	phospholipid translocation	11.2316757427	0.791318812778	1	39
Tcas005276	CC	0005802	trans-Golgi network	9.50120680664	0.752264881501	1	39
Tcas005276	BP	0042147	retrograde transport, endosome to Golgi	10.1871422406	0.768139238029	2	39
Tcas005276	CC	0005768	endosome	7.25936567653	0.695915409887	3	39
Tcas005276	CC	0005829	cytosol	3.54676110084	0.578152932256	10	39
Tcas005276	CC	0016020	membrane	0.921497549794	0.444084251988	17	40
Tcas005056	MF	0061631	ubiquitin conjugating enzyme activity	11.8315289476	0.804144289249	1	1
Tcas005056	BP	0000209	protein polyubiquitination	9.02101847221	0.740808350402	1	1
Tcas005056	CC	0005634	nucleus	3.46753962547	0.575081723912	1	1
Tcas005056	BP	0009987	cellular process	0.409717374834	0.397641313754	12	1
Tcas004992	BP	0045116	protein neddylation	12.268635329	0.813286403068	1	1
Tcas004992	MF	0031386	protein tag activity	11.8974863297	0.805534483824	1	1
Tcas004992	CC	0005634	nucleus	3.45331473201	0.574526560271	1	1
Tcas004992	BP	0030162	regulation of proteolysis	9.44830926496	0.751017243858	2	1
Tcas004992	MF	0031625	ubiquitin protein ligase binding	10.4270923155	0.773565443781	3	1
Tcas004992	BP	0019941	modification-dependent protein catabolic process	7.36299680918	0.698697914015	3	1
Tcas004992	BP	0016567	protein ubiquitination	7.33947194411	0.698067996381	4	1
Tcas004992	BP	0050794	regulation of cellular process	2.4925976384	0.533941217311	20	1
Tcas004992	BP	0009987	cellular process	0.408036590578	0.397450481188	27	1
Tcas005154	BP	0009306	protein secretion	7.64637782886	0.706208268434	1	2
Tcas003915	CC	0016020	membrane	0.921454496772	0.444080995884	1	20
Tcas005134	CC	0045211	postsynaptic membrane	7.74398872617	0.708762896185	1	30
Tcas005134	MF	0004930	G protein-coupled receptor activity	7.67049340488	0.706840919672	1	37
Tcas005134	BP	0007186	G protein-coupled receptor signaling pathway	7.04895477995	0.690204079854	1	37
Tcas005134	CC	0043005	neuron projection	6.21461830106	0.666671057166	4	30
Tcas004109	MF	0005096	GTPase activator activity	8.77229588833	0.734754258327	1	15
Tcas004109	CC	0005783	endoplasmic reticulum	5.12994116641	0.633568902162	1	12
Tcas005071	BP	0048468	cell development	4.08832075172	0.598288538505	1	23
Tcas005071	CC	0016020	membrane	0.885378793545	0.441325314343	1	42
Tcas005071	MF	0004180	carboxypeptidase activity	0.145881306716	0.360158285447	1	1
Tcas005071	CC	0071944	cell periphery	0.0856048803454	0.347183068586	3	2
Tcas005071	MF	0003676	nucleic acid binding	0.0545967399194	0.338627352558	5	1
Tcas005071	BP	0120039	plasma membrane bounded cell projection morphogenesis	0.159434477218	0.362677266757	14	1
Tcas005071	BP	0030182	neuron differentiation	0.142658794363	0.359542329162	19	1
Tcas005071	BP	0120036	plasma membrane bounded cell projection organization	0.136039544869	0.358254898619	22	1
Tcas004932	MF	0140840	RNA polymerase II CTD heptapeptide repeat P6 isomerase activity	17.8831395327	0.86716632551	1	14
Tcas004932	BP	0006457	protein folding	5.95090009815	0.658907657745	1	20
Tcas004932	CC	0043231	intracellular membrane-bounded organelle	2.17950106894	0.519060696529	1	20
Tcas004932	MF	0140839	RNA polymerase II CTD heptapeptide repeat P3 isomerase activity	17.8831395327	0.86716632551	3	14
Tcas004932	BP	0006357	regulation of transcription by RNA polymerase II	3.78370949669	0.587139548695	3	14
Tcas004932	MF	0016018	cyclosporin A binding	14.2984478568	0.846620807412	4	20
Tcas004932	CC	0005737	cytoplasm	1.39786248429	0.476371752688	7	20
Tcas004932	CC	0012505	endomembrane system	0.798379907157	0.43443925974	12	5
Tcas004932	CC	0016020	membrane	0.567914046464	0.414122824667	13	11
Tcas003897	MF	0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	7.50718938103	0.702537119947	1	45
Tcas003897	BP	0006357	regulation of transcription by RNA polymerase II	5.7513385658	0.652917893044	1	45
Tcas003897	CC	0005634	nucleus	3.4739382816	0.575331076834	1	45
Tcas003897	MF	0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	6.79923062312	0.683313854998	4	45
Tcas004529	CC	0072357	PTW/PP1 phosphatase complex	15.8919773967	0.856039035414	1	4
Tcas004529	MF	0008157	protein phosphatase 1 binding	13.7015748785	0.842167069899	1	4
Tcas004529	CC	0000785	chromatin	7.5507972196	0.703690926981	5	4
Tcas004529	MF	0046872	metal ion binding	2.47592810392	0.533173392876	6	4
Tcas004529	CC	0005634	nucleus	3.47331431142	0.575306771091	8	4
Tcas004251	BP	0032543	mitochondrial translation	10.0474948093	0.764951816904	1	33
Tcas004251	CC	0005739	mitochondrion	4.50186013525	0.612779368517	1	33
Tcas004251	MF	0003735	structural constituent of ribosome	3.82808419928	0.588790922588	1	33
Tcas004251	CC	1990904	ribonucleoprotein complex	4.47649728434	0.611910304687	2	33
Tcas004251	CC	0005840	ribosome	3.35479293661	0.570649682599	3	33
Tcas004251	CC	0070013	intracellular organelle lumen	0.165595270862	0.363786815106	21	1
Tcas004609	MF	0016491	oxidoreductase activity	3.02809291008	0.557368565411	1	86
Tcas004609	CC	1990904	ribonucleoprotein complex	0.310108394549	0.385558071252	1	7
Tcas004609	BP	0006412	translation	0.228755371619	0.374146804463	1	7
Tcas004609	CC	0005840	ribosome	0.232402565116	0.374698232667	2	7
Tcas004609	MF	0003735	structural constituent of ribosome	0.265189716385	0.379473025873	3	7
Tcas004609	CC	0016020	membrane	0.0695591813122	0.342995156377	9	7
Tcas004609	CC	0005739	mitochondrion	0.067060747583	0.342301122639	10	1
Tcas004011	MF	0046975	histone H3K36 methyltransferase activity	13.5911917729	0.839997711369	1	4
Tcas004011	BP	0006338	chromatin remodeling	7.14238577547	0.692750518618	1	4
Tcas004011	CC	0005694	chromosome	6.06456145358	0.662274316343	1	4
Tcas004011	BP	0032259	methylation	5.07343262532	0.631752569134	3	4
Tcas004011	CC	0005634	nucleus	3.47352106091	0.575314824923	3	4
Tcas004011	BP	0006355	regulation of DNA-templated transcription	2.57537347108	0.537716527108	6	3
Tcas004916	MF	0003777	microtubule motor activity	9.74128509764	0.757884182607	1	21
Tcas004916	BP	0007018	microtubule-based movement	8.32656830156	0.723686124549	1	21
Tcas004916	CC	0005874	microtubule	7.37067934539	0.698903408745	1	20
Tcas004916	MF	0008017	microtubule binding	8.56999882481	0.729766615983	2	21
Tcas004916	MF	0005524	ATP binding	3.05171214701	0.558352063394	8	21
Tcas004916	CC	0005871	kinesin complex	0.94051425851	0.445515126079	12	1
Tcas004916	CC	0005737	cytoplasm	0.125951083298	0.356230881297	16	1
Tcas004916	MF	0016887	ATP hydrolysis activity	0.376667910586	0.393813997922	24	1
Tcas005078	CC	0005762	mitochondrial large ribosomal subunit	10.1762473559	0.767891353604	1	91
Tcas005078	MF	0003735	structural constituent of ribosome	3.77933335983	0.586976170441	1	91
Tcas005078	BP	0006412	translation	3.26009175238	0.566869114922	1	91
Tcas005078	MF	0003677	DNA binding	0.0318815747783	0.330626058634	3	1
Tcas005078	BP	0140053	mitochondrial gene expression	0.198615888599	0.369410329345	11	2
Tcas004486	CC	0005615	extracellular space	6.62592237057	0.678457389727	1	76
Tcas004486	CC	0016020	membrane	0.680827191192	0.424507791504	3	54
Tcas004115	MF	0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	7.50286652813	0.702422560496	1	3
